progress,open,high,low,close,volume
0.0757002271006813,0.0,0.0,0.0,0.0,2426
0.1514004542013626,8.25,3.0,7.25,3.25,1059
0.22710068130204392,11.0,3.5,9.75,2.25,559
0.3028009084027252,10.75,2.5,10.0,2.25,231
0.3785011355034065,10.5,6.0,10.75,4.25,865
0.45420136260408783,12.5,4.75,10.75,3.5,357
0.5299015897047692,12.25,4.25,11.75,3.5,183
0.6056018168054504,11.75,3.5,10.0,1.75,168
0.6813020439061317,9.75,3.0,9.25,2.25,409
0.757002271006813,10.5,4.0,10.75,4.25,280
0.8327024981074944,12.25,5.5,12.25,5.5,321
0.9084027252081757,13.75,7.0,13.75,6.25,629
0.9841029523088569,14.5,6.0,13.75,5.25,188
1.0598031794095384,13.75,5.75,13.0,5.75,155
1.1355034065102196,14.0,7.5,14.25,7.25,278
1.2112036336109009,15.5,7.5,14.0,5.5,312
1.2869038607115821,13.75,5.5,13.0,4.5,194
1.3626040878122634,12.75,5.75,12.5,5.75,257
1.4383043149129449,14.25,7.25,14.5,6.75,232
1.514004542013626,15.0,6.75,14.75,6.5,183
1.5897047691143074,15.0,6.5,12.0,4.25,258
1.6654049962149888,12.25,4.0,11.25,3.75,199
1.74110522331567,12.0,3.75,10.75,2.5,299
1.8168054504163513,10.75,4.0,10.25,4.0,147
1.8925056775170326,12.25,4.0,11.5,4.25,73
1.9682059046177138,12.5,4.0,10.25,2.75,390
2.043906131718395,10.75,3.0,10.5,2.0,117
2.1196063588190768,10.0,1.5,7.5,-0.25,649
2.195306585919758,8.5,1.5,8.25,1.25,197
2.2710068130204393,9.5,3.0,9.75,2.5,209
2.3467070401211205,11.0,4.75,11.0,3.25,464
2.4224072672218018,11.75,3.5,10.75,2.75,218
2.498107494322483,11.0,2.75,10.5,2.25,93
2.5738077214231643,10.75,2.25,8.5,1.5,224
2.6495079485238455,9.5,1.0,7.75,0.5,408
2.7252081756245268,8.5,3.5,8.75,3.0,222
2.8009084027252085,11.25,4.0,11.25,3.75,171
2.8766086298258897,11.5,4.5,11.0,4.25,140
2.952308856926571,12.5,4.5,12.0,4.25,173
3.028009084027252,12.75,6.25,13.0,6.5,383
3.1037093111279335,14.75,6.5,12.75,4.5,339
3.1794095382286147,13.0,5.25,12.5,4.25,127
3.255109765329296,12.5,4.5,12.25,4.25,56
3.3308099924299777,12.5,5.0,12.75,4.75,68
3.406510219530659,12.75,4.25,11.5,3.5,117
3.48221044663134,11.5,5.5,11.75,5.25,118
3.5579106737320214,13.25,5.5,13.0,5.75,74
3.6336109008327027,13.5,7.75,13.75,7.0,419
3.709311127933384,15.25,8.0,14.75,7.0,255
3.785011355034065,15.0,7.0,14.5,6.0,104
3.8607115821347464,14.25,8.25,14.5,7.75,219
3.9364118092354277,16.25,8.75,16.25,8.75,181
4.012112036336109,17.0,8.75,15.75,7.5,133
4.08781226343679,16.25,8.75,15.25,8.5,270
4.163512490537472,16.5,9.0,16.0,7.75,152
4.2392127176381535,16.0,8.25,16.0,8.0,76
4.314912944738834,15.75,7.75,15.5,8.0,78
4.390613171839516,16.25,8.0,15.75,7.5,77
4.466313398940197,15.5,8.0,15.75,7.5,123
4.5420136260408785,15.75,8.0,15.75,8.0,57
4.617713853141559,16.0,10.0,16.25,9.25,390
